"","card","rankCategory","trump","numSuitInHand","tricksToWin0","tricksToWin1","tricksToWin2","tricksToWin3","tricksLeft"
"508","6C","mediumlow",FALSE,1,-3,2,3,1,4
"509","AD","veryhigh",FALSE,3,3,5,0,1,10
"510","6C","mediumlow",TRUE,3,2,5,0,1,9
"511","5H","low",FALSE,1,1,4,-1,1,6
"512","JH","high",FALSE,4,3,1,3,5,10
"513","5D","low",FALSE,3,2,1,3,5,9
"514","2D","low",FALSE,2,1,1,3,4,7
"515","3H","low",FALSE,3,0,1,2,3,4
"516","7H","mediumlow",FALSE,2,2,4,0,5,10
"517","5D","low",TRUE,3,1,3,0,5,8
"518","2D","low",TRUE,1,0,2,-2,4,3
"519","3C","low",FALSE,3,1,5,1,1,10
"520","9D","mediumhigh",FALSE,3,2,5,1,4,10
"521","6H","mediumlow",FALSE,3,1,5,1,4,9
"522","9H","mediumhigh",FALSE,2,0,3,-1,2,2
"523","8S","mediumhigh",FALSE,2,2,4,2,0,10
"524","4D","low",TRUE,2,1,2,0,-1,4
"525","AD","veryhigh",FALSE,4,2,4,3,2,10
"526","8H","mediumhigh",FALSE,2,1,4,3,2,9
"527","3D","low",FALSE,2,0,2,1,0,2
"528","QD","high",FALSE,4,3,3,1,4,10
"529","7D","mediumlow",FALSE,3,2,2,1,3,7
"530","7C","mediumlow",TRUE,2,1,6,2,2,10
"531","5H","low",FALSE,2,0,4,1,1,5
"532","TD","high",TRUE,2,2,3,2,4,10
"533","JH","high",FALSE,1,1,0,2,3,5
"534","AD","veryhigh",FALSE,4,2,2,2,6,10
"535","3D","low",FALSE,3,1,2,2,6,9
"536","2D","low",FALSE,2,0,1,2,6,7
"537","5H","low",TRUE,3,2,4,4,1,10
"538","TC","high",FALSE,2,1,4,3,1,8
"539","JS","high",FALSE,5,0,7,1,3,10
"540","AC","veryhigh",FALSE,5,4,3,1,1,10
"541","AD","veryhigh",TRUE,3,3,3,1,1,9
"542","2S","low",FALSE,1,2,3,1,1,8
"543","JD","high",TRUE,1,1,2,1,-1,4
"544","6C","mediumlow",FALSE,3,0,2,1,-1,3
"545","2C","low",FALSE,2,-1,2,1,-1,2
"546","3H","low",TRUE,3,2,3,1,3,10
"547","8D","mediumhigh",FALSE,3,1,0,1,2,5
"548","QC","high",FALSE,3,1,3,3,5,10
"549","6C","mediumlow",FALSE,2,0,3,3,3,7
"550","6C","mediumlow",FALSE,3,2,1,6,2,10
"551","2D","low",FALSE,3,1,0,6,0,6
"552","JS","high",FALSE,4,1,4,2,4,10
"553","7D","mediumlow",TRUE,1,0,4,2,4,9
"554","5C","low",FALSE,3,3,1,2,5,10
"555","JC","high",FALSE,2,2,0,2,4,7
"556","4D","low",FALSE,3,1,0,2,4,6
"557","7D","mediumlow",FALSE,2,0,0,1,3,3
"558","4D","low",TRUE,3,2,5,0,5,10
"559","9H","mediumhigh",FALSE,2,1,5,0,4,8
"560","JC","high",FALSE,3,3,2,4,0,10
"561","2C","low",FALSE,2,2,2,4,-1,8
"562","3H","low",FALSE,2,1,1,4,-1,6
"563","6C","mediumlow",FALSE,4,0,5,3,3,10
"564","6H","mediumlow",TRUE,4,4,1,4,0,10
"565","9H","mediumhigh",TRUE,3,3,1,3,0,8
"566","8C","mediumhigh",FALSE,1,2,-1,2,0,4
"567","7D","mediumlow",FALSE,1,2,2,6,1,10
"568","KC","veryhigh",FALSE,5,1,1,5,1,7
"569","2C","low",FALSE,4,0,1,5,1,6
"570","AH","veryhigh",FALSE,3,1,2,7,1,10
"571","7D","mediumlow",TRUE,3,5,0,2,4,10
"572","AS","veryhigh",FALSE,1,4,0,2,4,9
"573","KC","veryhigh",FALSE,3,3,0,2,4,8
"574","QC","high",FALSE,2,2,0,1,4,6
"575","3H","low",FALSE,3,1,0,1,4,5
"576","6C","mediumlow",FALSE,1,0,0,1,2,2
"577","8D","mediumhigh",FALSE,4,3,3,2,1,10
"578","TD","high",FALSE,3,2,1,1,-1,4
"579","6D","mediumlow",FALSE,2,1,0,1,-1,2
"580","AH","veryhigh",FALSE,4,3,3,2,1,10
"581","AS","veryhigh",FALSE,3,2,3,2,1,9
"582","TH","high",FALSE,3,1,3,2,1,8
"583","4H","low",FALSE,2,0,3,2,1,7
"584","3D","low",FALSE,3,3,2,3,1,10
"585","KD","veryhigh",FALSE,2,2,1,2,1,7
"586","2H","low",FALSE,3,1,1,0,1,4
"587","5H","low",FALSE,2,0,1,-1,1,2
"588","4D","low",FALSE,4,1,5,0,3,10
"589","2D","low",FALSE,2,0,2,0,1,4
"590","7D","mediumlow",TRUE,4,3,2,3,3,10
"591","2D","low",TRUE,3,2,2,3,2,8
"592","5D","low",TRUE,2,1,2,2,2,6
"593","5H","low",FALSE,3,4,3,1,1,10
"594","KD","veryhigh",FALSE,2,3,2,0,1,7
"595","9H","mediumhigh",FALSE,2,2,2,0,1,6
"596","4C","low",TRUE,2,1,1,0,1,4
"597","AC","veryhigh",FALSE,5,4,0,4,1,10
"598","9C","mediumhigh",FALSE,4,3,0,4,1,9
"599","2C","low",FALSE,3,2,0,3,0,6
"600","6D","mediumlow",TRUE,2,1,-1,3,0,4
"601","3C","low",FALSE,2,0,-1,3,-1,2
"602","AC","veryhigh",FALSE,4,4,4,1,0,10
"603","8H","mediumhigh",TRUE,3,3,4,1,0,9
"604","AD","veryhigh",FALSE,1,2,3,0,0,6
"605","5C","low",FALSE,3,1,3,0,0,5
"606","2C","low",FALSE,2,0,2,0,0,3
"607","AD","veryhigh",FALSE,7,3,2,1,6,10
"608","QD","high",FALSE,6,2,2,1,6,9
"609","2D","low",FALSE,5,1,1,1,6,7
"610","7C","mediumlow",FALSE,1,0,0,1,6,5
"611","3D","low",FALSE,4,-1,0,1,6,4
"612","6H","mediumlow",FALSE,1,3,1,4,3,10
"613","KC","veryhigh",FALSE,4,2,1,4,2,8
"614","QS","high",FALSE,6,4,2,2,1,10
"615","3S","low",FALSE,5,3,2,2,0,8
"616","JS","high",FALSE,3,2,2,0,-1,4
"617","3D","low",FALSE,4,1,3,5,0,10
"618","6S","mediumlow",FALSE,3,0,1,4,-1,5
"619","2H","low",FALSE,3,3,3,1,4,10
"620","TS","high",TRUE,1,2,1,-2,2,2
"621","5S","low",FALSE,2,3,5,0,0,10
"622","9D","mediumhigh",FALSE,3,2,5,0,0,9
"623","2C","low",FALSE,2,1,5,0,0,8
"624","AS","veryhigh",FALSE,4,2,3,1,6,10
"625","KC","veryhigh",FALSE,3,1,3,1,6,9
"626","QH","high",FALSE,4,1,5,0,5,10
"627","4D","low",TRUE,1,0,4,-1,5,7
"628","5D","low",FALSE,4,2,5,0,2,10
"629","KD","veryhigh",FALSE,2,2,2,5,2,10
"630","8S","mediumhigh",FALSE,4,1,2,5,2,9
"631","9C","mediumhigh",TRUE,2,0,1,5,2,7
"632","JS","high",FALSE,3,-1,1,4,2,5
"633","TH","high",FALSE,1,1,4,3,1,10
"634","AH","veryhigh",TRUE,3,4,3,2,0,10
"635","AS","veryhigh",FALSE,4,3,3,2,0,9
"636","QS","high",FALSE,3,2,3,2,0,8
"637","3D","low",FALSE,1,1,1,2,-1,4
"638","8S","mediumhigh",FALSE,2,0,1,1,-1,2
"639","3D","low",FALSE,4,2,3,5,1,10
"640","TD","high",FALSE,2,1,4,1,3,10
"641","5C","low",FALSE,4,0,0,1,3,5
"642","KC","veryhigh",TRUE,2,3,2,1,5,10
"643","AH","veryhigh",FALSE,6,2,2,1,5,9
"644","2H","low",FALSE,5,1,2,1,5,8
"645","3H","low",FALSE,4,0,1,1,4,5
"646","8S","mediumhigh",FALSE,1,-1,1,1,4,4
"647","AS","veryhigh",FALSE,3,3,4,1,1,10
"648","2H","low",TRUE,3,2,4,1,1,9
"649","QD","high",FALSE,1,1,3,0,0,5
"650","5H","low",TRUE,2,0,3,0,0,4
"651","JC","high",FALSE,4,2,4,2,1,10
"652","JS","high",FALSE,3,1,4,2,1,9
"653","5H","low",TRUE,2,0,4,2,1,8
"654","2C","low",FALSE,2,2,6,0,3,10
"655","9S","mediumhigh",TRUE,3,1,6,-1,3,8
"656","3S","low",TRUE,2,0,6,-1,3,7
"657","3H","low",FALSE,4,-1,5,-1,2,4
"658","AH","veryhigh",FALSE,4,3,1,4,3,10
"659","QC","high",FALSE,2,2,1,4,3,9
"660","8D","mediumhigh",TRUE,3,1,1,4,3,8
"661","6H","mediumlow",FALSE,3,0,-1,3,2,3
"662","KD","veryhigh",TRUE,2,2,3,4,0,10
"663","8H","mediumhigh",FALSE,3,1,3,4,0,9
"664","3H","low",FALSE,1,0,0,1,0,2
"665","7D","mediumlow",FALSE,4,2,3,4,2,10
"666","3C","low",FALSE,2,1,0,2,2,4
"667","5C","low",FALSE,1,0,0,2,1,2
"668","JC","high",TRUE,2,2,6,0,3,10
"669","6D","mediumlow",FALSE,3,1,6,0,3,9
"670","3H","low",FALSE,2,0,5,-2,2,4
"671","AS","veryhigh",FALSE,3,3,3,3,0,10
"672","7H","mediumlow",FALSE,3,2,3,3,0,9
"673","2H","low",FALSE,1,1,3,0,-2,3
"674","KD","veryhigh",TRUE,1,0,3,0,-2,2
"675","AD","veryhigh",FALSE,5,2,1,5,4,10
"676","QS","high",FALSE,3,1,1,5,4,9
"677","JS","high",FALSE,5,4,0,3,4,10
"678","KD","veryhigh",FALSE,1,3,0,3,4,9
"679","9S","mediumhigh",FALSE,4,2,0,3,4,8
"680","KS","veryhigh",FALSE,1,1,-1,2,1,2
"681","AC","veryhigh",FALSE,3,3,2,3,1,10
"682","KS","veryhigh",FALSE,2,2,2,3,1,9
"683","4S","low",FALSE,1,1,2,3,1,8
"684","KD","veryhigh",FALSE,3,4,1,3,1,10
"685","AS","veryhigh",TRUE,4,3,1,3,1,9
"686","2D","low",FALSE,2,2,1,3,1,8
"687","7D","mediumlow",FALSE,1,1,0,1,1,4
"688","AS","veryhigh",FALSE,6,1,3,3,5,10
"689","3S","low",FALSE,5,0,3,3,5,9
"690","AH","veryhigh",FALSE,5,2,3,4,2,10
"691","7S","mediumlow",FALSE,2,1,3,4,2,9
"692","2D","low",FALSE,1,2,3,3,0,10
"693","8C","mediumhigh",FALSE,2,1,1,0,-1,3
"694","TD","high",FALSE,5,2,1,4,2,10
"695","KH","veryhigh",FALSE,3,1,1,3,1,7
"696","4H","low",FALSE,2,0,1,3,1,6
"697","AH","veryhigh",FALSE,2,2,1,3,6,10
"698","9C","mediumhigh",TRUE,3,1,1,3,6,9
"699","5C","low",TRUE,1,0,-1,-1,6,2
"700","5D","low",FALSE,2,3,2,3,1,10
"701","6H","mediumlow",TRUE,4,2,2,3,-1,7
"702","JD","high",FALSE,1,1,1,1,-1,3
"703","8D","mediumhigh",FALSE,2,3,2,1,5,10
"704","6S","mediumlow",FALSE,2,2,1,1,4,7
"705","9D","mediumhigh",FALSE,1,1,1,0,2,3
"706","JD","high",FALSE,3,5,2,0,2,10
"707","KS","veryhigh",FALSE,3,4,2,0,2,9
"708","AH","veryhigh",FALSE,1,3,2,0,2,8
"709","4S","low",FALSE,2,2,2,0,2,7
"710","5C","low",TRUE,2,1,1,0,2,5
"711","8S","mediumhigh",FALSE,1,0,-1,0,2,2
"712","JS","high",FALSE,3,2,3,3,4,10
"713","6S","mediumlow",FALSE,2,1,3,2,4,8
"714","4H","low",TRUE,1,0,1,2,1,2
"715","8D","mediumhigh",FALSE,2,1,4,3,1,10
"716","3S","low",FALSE,1,0,0,0,1,2
"717","9H","mediumhigh",FALSE,4,3,2,2,2,10
"718","JC","high",FALSE,3,2,2,2,2,9
"719","AC","veryhigh",FALSE,2,1,1,1,1,5
"720","6H","mediumlow",FALSE,2,0,0,1,1,3
"721","QD","high",FALSE,2,5,2,1,3,10
"722","6H","mediumlow",TRUE,3,4,2,1,3,9
"723","AC","veryhigh",FALSE,2,3,2,0,2,6
"724","2S","low",FALSE,2,2,2,0,2,5
"725","3S","low",FALSE,1,1,2,0,1,3
"726","8H","mediumhigh",FALSE,3,2,3,0,7,10
"727","4D","low",FALSE,2,1,2,0,5,6
"728","9C","mediumhigh",FALSE,2,0,1,0,4,3
"729","TS","high",FALSE,4,2,2,2,6,10
"730","8S","mediumhigh",FALSE,3,1,2,2,5,8
"731","3S","low",FALSE,2,0,2,2,4,6
"732","2H","low",FALSE,3,3,5,0,1,10
"733","9C","mediumhigh",TRUE,2,2,4,0,1,8
"734","QD","high",FALSE,1,1,4,0,1,7
"735","4H","low",FALSE,1,0,3,-1,1,4
"736","AC","veryhigh",FALSE,4,2,1,3,6,10
"737","KC","veryhigh",FALSE,3,1,1,0,5,5
"738","TC","high",FALSE,3,2,1,4,4,10
"739","9S","mediumhigh",FALSE,4,1,1,4,4,9
"740","2C","low",FALSE,2,0,1,4,2,6
"741","5H","low",TRUE,1,-1,1,3,2,4
"742","JH","high",TRUE,5,4,4,1,0,10
"743","7H","mediumlow",TRUE,4,3,2,1,-2,5
"744","AC","veryhigh",FALSE,3,2,4,4,1,10
"745","KH","veryhigh",FALSE,3,1,4,4,1,9
"746","5D","low",FALSE,3,0,4,4,1,8
"747","JC","high",FALSE,4,2,3,2,4,10
"748","6D","mediumlow",FALSE,2,1,3,1,3,7
"749","4S","low",TRUE,1,0,3,1,2,5
"750","QH","high",FALSE,3,3,3,2,4,10
"751","AD","veryhigh",FALSE,4,2,3,2,4,9
"752","9H","mediumhigh",FALSE,2,1,3,2,4,8
"753","9S","mediumhigh",TRUE,2,0,3,1,4,6
"754","KC","veryhigh",FALSE,5,4,3,1,1,10
"755","AC","veryhigh",FALSE,3,3,0,0,0,4
"756","TC","high",FALSE,2,2,0,0,0,3
"757","8S","mediumhigh",TRUE,4,3,5,0,1,10
"758","JC","high",FALSE,4,2,4,0,1,8
"759","3S","low",TRUE,3,1,4,0,1,7
"760","2S","low",TRUE,1,0,2,0,1,4
"761","JD","high",FALSE,1,4,1,5,1,10
"762","3H","low",FALSE,4,3,1,4,1,8
"763","3S","low",TRUE,3,2,0,4,1,6
"764","2H","low",FALSE,3,1,0,3,1,4
"765","4H","low",FALSE,2,0,0,2,1,2
"766","6D","mediumlow",FALSE,3,0,6,2,1,10
"767","JH","high",FALSE,3,2,3,1,3,10
"768","AC","veryhigh",FALSE,3,1,3,0,2,7
"769","5H","low",FALSE,2,0,3,0,2,6
"770","JH","high",FALSE,2,1,4,4,3,10
"771","TH","high",FALSE,3,1,3,3,5,10
"772","TC","high",FALSE,3,0,3,3,5,9
"773","KH","veryhigh",FALSE,1,-1,1,3,3,4
"774","AC","veryhigh",TRUE,3,3,4,2,2,10
"775","8H","mediumhigh",FALSE,2,2,4,2,2,9
"776","KC","veryhigh",TRUE,1,1,4,1,2,7
"777","4S","low",FALSE,4,0,4,1,2,6
"778","KH","veryhigh",FALSE,3,5,1,2,1,10
"779","7D","mediumlow",TRUE,3,4,-1,0,1,5
"780","QD","high",TRUE,2,3,-1,0,1,4
"781","8H","mediumhigh",FALSE,1,2,-1,0,1,3
"782","8C","mediumhigh",FALSE,1,1,-1,0,1,2
"783","5S","low",TRUE,4,3,2,2,2,10
"784","JS","high",TRUE,2,2,2,1,0,6
"785","KS","veryhigh",TRUE,1,1,2,1,0,5
"786","2D","low",FALSE,1,0,2,1,0,4
"787","KH","veryhigh",FALSE,5,3,3,1,1,10
"788","KC","veryhigh",FALSE,1,2,3,1,1,9
"789","5D","low",FALSE,3,1,3,1,1,8
"790","8H","mediumhigh",FALSE,4,0,2,1,1,6
"791","QH","high",FALSE,3,-1,2,1,0,4
"792","3S","low",FALSE,2,2,1,4,2,10
"793","KH","veryhigh",FALSE,5,1,1,3,1,7
"794","2H","low",FALSE,4,0,1,3,1,6
"795","9H","mediumhigh",FALSE,3,-1,1,2,1,4
"796","AH","veryhigh",TRUE,5,5,0,2,2,10
"797","AD","veryhigh",FALSE,2,4,0,2,2,9
"798","4D","low",FALSE,1,3,0,2,2,8
"799","7H","mediumlow",TRUE,3,2,-2,0,2,3
"800","6H","mediumlow",FALSE,4,3,2,4,2,10
"801","4H","low",FALSE,3,2,1,3,2,7
"802","7C","mediumlow",FALSE,1,1,0,3,2,5
"803","JH","high",FALSE,2,0,0,1,2,2
"804","3D","low",TRUE,4,2,2,3,4,10
"805","8C","mediumhigh",FALSE,4,1,2,2,4,8
"806","5S","low",FALSE,2,2,4,3,0,10
"807","JC","high",TRUE,3,1,3,3,0,8
"808","5C","low",TRUE,2,0,1,3,0,5
"809","9C","mediumhigh",TRUE,2,2,4,1,4,10
"810","AS","veryhigh",FALSE,2,1,1,-1,4,4
"811","7D","mediumlow",FALSE,2,0,1,-1,4,3
"812","AH","veryhigh",FALSE,4,2,2,3,4,10
"813","6D","mediumlow",FALSE,1,1,2,3,4,9
"814","5C","low",TRUE,2,0,0,2,4,5
"815","3H","low",FALSE,2,-1,0,2,3,3
"816","6H","mediumlow",FALSE,3,2,3,1,5,10
"817","3S","low",FALSE,3,1,3,1,4,8
"818","6S","mediumlow",FALSE,2,0,3,1,3,6
"819","5H","low",FALSE,1,2,2,4,1,10
"820","2C","low",TRUE,3,1,1,3,1,7
"821","5C","low",TRUE,1,0,0,2,1,4
"822","7S","mediumlow",FALSE,1,2,3,4,0,10
"823","JH","high",FALSE,4,1,2,4,0,8
"824","5C","low",FALSE,4,0,2,4,0,7
"825","KC","veryhigh",FALSE,4,3,4,2,0,10
"826","KS","veryhigh",FALSE,4,2,4,2,0,9
"827","4S","low",FALSE,3,1,4,2,0,8
"828","AC","veryhigh",FALSE,3,3,1,6,1,10
"829","5S","low",FALSE,4,2,1,6,1,9
"830","3S","low",FALSE,3,1,1,6,0,7
"831","7H","mediumlow",FALSE,2,0,0,6,0,5
"832","8S","mediumhigh",FALSE,2,-1,-1,6,0,3
"833","AC","veryhigh",FALSE,3,3,1,3,2,10
"834","4D","low",TRUE,3,2,1,3,2,9
"835","2C","low",FALSE,1,1,0,0,2,4
"836","3D","low",TRUE,4,2,1,5,4,10
"837","2D","low",TRUE,2,1,-5,5,3,2
"838","4D","low",FALSE,3,2,3,3,1,10
"839","4H","low",TRUE,2,1,1,2,-2,3
"840","9S","mediumhigh",FALSE,5,2,2,3,2,10
"841","2H","low",FALSE,1,1,1,2,2,7
"842","4D","low",TRUE,1,0,0,2,2,5
"843","8C","mediumhigh",TRUE,3,3,4,1,1,10
"844","TH","high",FALSE,2,2,4,1,0,8
"845","JS","high",FALSE,2,1,4,1,0,7
"846","6D","mediumlow",FALSE,2,0,4,1,0,6
"847","3H","low",FALSE,1,-1,3,1,0,4
"848","7D","mediumlow",TRUE,4,2,1,2,7,10
"849","3D","low",TRUE,2,1,-2,1,5,3
"850","JH","high",FALSE,4,3,4,2,0,10
"851","8C","mediumhigh",FALSE,3,2,3,2,-2,6
"852","KS","veryhigh",FALSE,4,2,2,5,2,10
"853","3H","low",TRUE,2,1,2,5,2,9
"854","7C","mediumlow",FALSE,1,0,0,4,2,5
"855","7D","mediumlow",FALSE,3,1,1,5,4,10
"856","8C","mediumhigh",FALSE,2,0,1,5,4,9
"857","KD","veryhigh",FALSE,2,-1,1,5,4,8
"858","2H","low",FALSE,4,3,4,2,0,10
"859","9H","mediumhigh",FALSE,1,2,1,0,0,4
"860","2S","low",FALSE,2,1,1,0,0,3
"861","8S","mediumhigh",FALSE,3,1,2,2,7,10
"862","QH","high",FALSE,5,4,4,1,0,10
"863","KH","veryhigh",FALSE,4,3,3,1,0,8
"864","TC","high",TRUE,2,2,3,1,0,7
"865","5D","low",FALSE,2,1,3,1,0,6
"866","2H","low",FALSE,3,0,2,1,0,4
"867","7H","mediumlow",FALSE,2,-1,2,0,0,2
"868","QH","high",FALSE,2,3,1,4,1,10
"869","4S","low",TRUE,4,2,1,4,1,9
"870","6C","mediumlow",FALSE,2,1,1,4,0,7
"871","AD","veryhigh",FALSE,3,3,3,2,0,10
"872","9C","mediumhigh",TRUE,1,2,3,2,0,9
"873","7D","mediumlow",FALSE,2,1,2,2,0,7
"874","2S","low",FALSE,3,0,2,2,0,6
"875","KD","veryhigh",FALSE,4,3,1,3,2,10
"876","AC","veryhigh",FALSE,1,2,1,3,2,9
"877","7S","mediumlow",FALSE,3,1,1,3,2,8
"878","7H","mediumlow",TRUE,1,0,0,3,1,5
"879","6C","mediumlow",FALSE,4,3,2,5,1,10
"880","3D","low",FALSE,1,2,2,3,1,7
"881","6H","mediumlow",TRUE,2,1,2,2,0,4
"882","9H","mediumhigh",TRUE,4,4,4,1,0,10
"883","3D","low",FALSE,3,3,3,-1,-1,5
"884","TH","high",TRUE,1,2,3,-1,-3,2
"885","KD","veryhigh",TRUE,3,4,3,2,2,10
"886","JH","high",FALSE,3,3,3,2,2,9
"887","3S","low",FALSE,2,2,3,2,2,8
"888","7H","mediumlow",FALSE,2,1,3,1,2,6
"889","9S","mediumhigh",FALSE,1,0,2,1,2,4
"890","JC","high",FALSE,1,3,1,4,1,10
"891","5H","low",FALSE,1,2,1,3,1,8
"892","2S","low",TRUE,2,1,1,2,0,5
"893","8D","mediumhigh",FALSE,2,0,0,1,0,2
"894","3H","low",FALSE,3,2,5,2,2,10
"895","JS","high",FALSE,2,1,3,0,2,5
"896","9H","mediumhigh",FALSE,3,2,4,3,0,10
"897","5H","low",FALSE,1,1,3,1,-1,5
"898","7C","mediumlow",FALSE,3,0,2,1,-1,3
"899","KD","veryhigh",FALSE,5,2,4,1,5,10
"900","3S","low",FALSE,3,1,4,1,5,9
"901","8D","mediumhigh",FALSE,4,0,2,1,5,6
"902","7H","mediumlow",FALSE,3,2,2,4,3,10
"903","3H","low",FALSE,2,1,2,4,2,8
"904","3H","low",FALSE,1,2,6,1,0,10
"905","3S","low",TRUE,2,1,5,-1,-1,5
"906","KC","veryhigh",FALSE,3,3,5,1,2,10
"907","8C","mediumhigh",FALSE,2,2,5,1,2,9
"908","9D","mediumhigh",FALSE,2,1,4,1,2,7
"909","AS","veryhigh",FALSE,4,3,3,4,1,10
"910","KH","veryhigh",FALSE,3,2,3,4,1,9
"911","4S","low",FALSE,3,1,3,4,1,8
"912","2S","low",FALSE,2,0,2,4,1,6
"913","7S","mediumlow",FALSE,2,2,4,1,2,10
"914","QC","high",FALSE,2,1,1,0,1,4
"915","8D","mediumhigh",TRUE,1,0,1,0,1,3
"916","QS","high",TRUE,3,4,0,5,2,10
"917","JD","high",FALSE,4,3,0,5,1,8
"918","QD","high",FALSE,3,2,0,4,1,6
"919","3H","low",FALSE,2,1,0,4,1,5
"920","7S","mediumlow",TRUE,1,0,0,4,0,3
"921","7D","mediumlow",FALSE,2,3,0,3,6,10
"922","3H","low",TRUE,2,2,0,3,5,8
"923","2S","low",FALSE,1,1,0,-1,4,2
"924","8S","mediumhigh",FALSE,4,2,2,5,0,10
"925","2H","low",FALSE,3,1,2,4,-1,7
"926","8H","mediumhigh",FALSE,2,0,1,3,-1,4
"927","KH","veryhigh",FALSE,4,3,2,2,2,10
"928","6C","mediumlow",FALSE,2,2,2,2,0,7
"929","7S","mediumlow",TRUE,3,1,2,1,0,5
"930","5S","low",TRUE,1,0,1,1,-1,2
"931","8C","mediumhigh",FALSE,3,1,2,6,2,10
"932","6D","mediumlow",TRUE,1,0,1,5,1,6
"933","KS","veryhigh",FALSE,3,2,4,0,5,10
"934","6D","mediumlow",TRUE,2,1,4,0,5,9
"935","7C","mediumlow",FALSE,1,0,3,0,3,5
"936","QC","high",FALSE,4,4,2,1,4,10
"937","AC","veryhigh",FALSE,3,3,2,0,4,8
"938","JC","high",FALSE,2,2,2,0,4,7
"939","4C","low",FALSE,1,1,2,0,4,6
"940","7S","mediumlow",TRUE,2,0,2,0,4,5
"941","KS","veryhigh",FALSE,3,2,2,2,6,10
"942","4H","low",FALSE,3,1,1,0,3,3
"943","AS","veryhigh",FALSE,3,3,4,0,4,10
"944","9D","mediumhigh",FALSE,4,2,4,0,4,9
"945","2C","low",FALSE,2,4,1,2,4,10
"946","8H","mediumhigh",FALSE,3,3,1,2,2,7
"947","JC","high",FALSE,1,2,1,1,2,5
"948","2H","low",FALSE,1,1,0,0,2,2
"949","AD","veryhigh",FALSE,2,3,2,3,1,10
"950","KC","veryhigh",FALSE,3,2,2,3,1,9
"951","KH","veryhigh",TRUE,2,1,2,3,1,8
"952","2S","low",FALSE,3,0,2,3,1,7
"953","9S","mediumhigh",TRUE,3,4,0,4,1,10
"954","KC","veryhigh",FALSE,3,3,0,3,1,8
"955","QC","high",FALSE,2,2,0,1,0,4
"956","2H","low",FALSE,1,1,0,1,-1,2
"957","5S","low",FALSE,1,3,5,0,0,10
"958","8C","mediumhigh",TRUE,3,2,4,0,0,8
"959","4H","low",FALSE,1,1,2,-1,-1,3
"960","4C","low",TRUE,3,3,2,2,2,10
"961","8H","mediumhigh",FALSE,1,2,2,2,0,7
"962","TD","high",FALSE,4,1,2,2,-1,5
"963","8D","mediumhigh",FALSE,3,0,2,1,-1,3
"964","5D","low",TRUE,2,2,2,2,6,10
"965","KH","veryhigh",FALSE,3,1,2,2,1,4
"966","6C","mediumlow",FALSE,1,0,2,2,1,3
"967","AD","veryhigh",FALSE,3,1,4,3,3,10
"968","6S","mediumlow",FALSE,4,0,4,3,3,9
"969","8D","mediumhigh",FALSE,2,2,2,5,2,10
"970","3H","low",FALSE,4,1,2,4,2,8
"971","2H","low",FALSE,2,0,1,2,1,3
"972","4D","low",TRUE,3,2,5,1,1,10
"973","2D","low",TRUE,2,1,5,1,0,8
"974","4C","low",FALSE,2,0,3,-1,-1,2
"975","2C","low",FALSE,2,4,3,1,0,10
"976","KS","veryhigh",FALSE,2,3,2,1,0,8
"977","5H","low",TRUE,3,2,2,1,0,7
"978","JH","high",TRUE,2,1,2,-1,-1,3
"979","7C","mediumlow",FALSE,1,2,1,3,5,10
"980","5D","low",FALSE,3,1,1,3,5,9
"981","3S","low",FALSE,3,0,-1,2,5,5
"982","KS","veryhigh",FALSE,2,-1,-1,2,3,2
"983","AS","veryhigh",FALSE,1,5,2,0,4,10
"984","9H","mediumhigh",TRUE,5,4,2,0,4,9
"985","JD","high",FALSE,2,3,0,-1,3,4
"986","QC","high",FALSE,3,1,2,5,3,10
"987","TD","high",FALSE,4,3,2,2,4,10
"988","QC","high",TRUE,1,2,2,2,2,7
"989","KS","veryhigh",FALSE,1,1,2,1,2,5
"990","3D","low",FALSE,2,0,2,1,2,4
"991","6H","mediumlow",FALSE,2,-1,2,1,2,3
"992","5H","low",TRUE,4,4,3,1,1,10
"993","AH","veryhigh",TRUE,2,3,3,0,0,7
"994","5D","low",FALSE,3,2,3,0,0,6
"995","QD","high",FALSE,2,1,3,0,-1,4
"996","3H","low",TRUE,1,0,3,0,-1,3
"997","AD","veryhigh",FALSE,4,2,2,2,5,10
"998","AS","veryhigh",FALSE,3,1,2,2,5,9
"999","5H","low",FALSE,2,0,2,2,5,8
"1000","6S","mediumlow",TRUE,4,2,2,4,3,10
"1001","2H","low",FALSE,1,1,1,1,2,4
"1002","AS","veryhigh",FALSE,4,2,3,5,1,10
"1003","3C","low",FALSE,3,1,3,5,1,9
"1004","AH","veryhigh",FALSE,4,4,2,1,2,10
"1005","JD","high",FALSE,3,3,2,1,2,9
"1006","7H","mediumlow",FALSE,3,2,1,1,2,7
"1007","4D","low",FALSE,1,1,-1,1,2,4
"1008","8H","mediumhigh",FALSE,2,0,-2,1,2,2
"1009","TH","high",FALSE,3,1,5,1,2,10
"1010","6H","mediumlow",FALSE,2,0,0,0,2,3
"1011","7S","mediumlow",FALSE,1,-1,0,0,2,2
"1012","5S","low",FALSE,3,0,5,5,1,10
"1013","KC","veryhigh",FALSE,3,1,3,2,6,10
"1014","5S","low",TRUE,2,0,3,2,6,9
"1015","JC","high",FALSE,5,5,1,3,0,10
"1016","8C","mediumhigh",FALSE,4,4,0,2,0,7
